Host,Resource,MetricName,Record Type,Period,IntendedEndTimestamp,ActualStartTimestamp,ActualEndTimestamp,ValueCount,ValueType,IntegerValue,IntegerMin,IntegerMax,myDate,myTime,myDatetime
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 15:00:00 PST 2018,Wed Mar 07 14:00:00 PST 2018,Wed Mar 07 15:00:00 PST 2018,1434,Long,18447992,3250880,25647712,3/7/2018,15:00,3/7/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 16:00:00 PST 2018,Wed Mar 07 15:00:00 PST 2018,Wed Mar 07 16:00:00 PST 2018,1434,Long,17548736,3596536,25534144,3/7/2018,16:00,3/7/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 17:00:00 PST 2018,Wed Mar 07 16:00:00 PST 2018,Wed Mar 07 17:00:00 PST 2018,1434,Long,13526872,3948128,25530880,3/7/2018,17:00,3/7/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 18:00:00 PST 2018,Wed Mar 07 17:00:00 PST 2018,Wed Mar 07 18:00:00 PST 2018,1434,Long,8158000,3663920,25404216,3/7/2018,18:00,3/7/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 19:00:00 PST 2018,Wed Mar 07 18:00:00 PST 2018,Wed Mar 07 19:00:00 PST 2018,1434,Long,16915496,3420976,25507480,3/7/2018,19:00,3/7/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 20:00:00 PST 2018,Wed Mar 07 19:00:00 PST 2018,Wed Mar 07 20:00:00 PST 2018,1434,Long,15072688,3649048,25425560,3/7/2018,20:00,3/7/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 21:00:00 PST 2018,Wed Mar 07 20:00:00 PST 2018,Wed Mar 07 21:00:00 PST 2018,1434,Long,10719184,3672696,25412808,3/7/2018,21:00,3/7/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 22:00:00 PST 2018,Wed Mar 07 21:00:00 PST 2018,Wed Mar 07 22:00:00 PST 2018,1434,Long,19043448,3731712,25413608,3/7/2018,22:00,3/7/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 23:00:00 PST 2018,Wed Mar 07 22:00:00 PST 2018,Wed Mar 07 23:00:00 PST 2018,1434,Long,15096760,3454624,25393080,3/7/2018,23:00,3/7/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 00:00:00 PST 2018,Wed Mar 07 23:00:00 PST 2018,Thu Mar 08 00:00:00 PST 2018,1433,Long,15502488,3573280,25529952,3/8/2018,0:00,3/8/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 01:00:00 PST 2018,Thu Mar 08 00:00:00 PST 2018,Thu Mar 08 01:00:00 PST 2018,1434,Long,8078680,3659824,25292416,3/8/2018,1:00,3/8/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 02:00:00 PST 2018,Thu Mar 08 01:00:00 PST 2018,Thu Mar 08 02:00:00 PST 2018,1434,Long,18827832,3998136,25424504,3/8/2018,2:00,3/8/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 03:00:00 PST 2018,Thu Mar 08 02:00:00 PST 2018,Thu Mar 08 03:00:00 PST 2018,1434,Long,17748304,3293192,25896928,3/8/2018,3:00,3/8/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 04:00:00 PST 2018,Thu Mar 08 03:00:00 PST 2018,Thu Mar 08 04:00:00 PST 2018,1434,Long,15220904,3333712,25499376,3/8/2018,4:00,3/8/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 05:00:00 PST 2018,Thu Mar 08 04:00:00 PST 2018,Thu Mar 08 05:00:00 PST 2018,1434,Long,10700808,3806568,25646424,3/8/2018,5:00,3/8/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 06:00:00 PST 2018,Thu Mar 08 05:00:00 PST 2018,Thu Mar 08 06:00:00 PST 2018,1434,Long,19233016,3952552,25299096,3/8/2018,6:00,3/8/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 07:00:00 PST 2018,Thu Mar 08 06:00:00 PST 2018,Thu Mar 08 07:00:00 PST 2018,1434,Long,16045600,3226592,25737864,3/8/2018,7:00,3/8/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 08:00:00 PST 2018,Thu Mar 08 07:00:00 PST 2018,Thu Mar 08 08:00:00 PST 2018,1433,Long,10674016,3343224,25546864,3/8/2018,8:00,3/8/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 09:00:00 PST 2018,Thu Mar 08 08:00:00 PST 2018,Thu Mar 08 09:00:00 PST 2018,1434,Long,17368824,3630312,25360880,3/8/2018,9:00,3/8/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 10:00:00 PST 2018,Thu Mar 08 09:00:00 PST 2018,Thu Mar 08 10:00:00 PST 2018,1434,Long,23189704,3646288,25676656,3/8/2018,10:00,3/8/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 11:00:00 PST 2018,Thu Mar 08 10:00:00 PST 2018,Thu Mar 08 11:00:00 PST 2018,1434,Long,14420296,3399840,26085840,3/8/2018,11:00,3/8/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 12:00:00 PST 2018,Thu Mar 08 11:00:00 PST 2018,Thu Mar 08 12:00:00 PST 2018,1431,Long,19716920,3647072,25699392,3/8/2018,12:00,3/8/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 13:00:00 PST 2018,Thu Mar 08 12:00:00 PST 2018,Thu Mar 08 13:00:00 PST 2018,1434,Long,21393400,3395664,25427328,3/8/2018,13:00,3/8/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 14:00:00 PST 2018,Thu Mar 08 13:00:00 PST 2018,Thu Mar 08 14:00:00 PST 2018,1434,Long,16245632,3103696,25925968,3/8/2018,14:00,3/8/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 15:00:00 PST 2018,Thu Mar 08 14:00:00 PST 2018,Thu Mar 08 15:00:00 PST 2018,1434,Long,22119456,3275896,25194576,3/8/2018,15:00,3/8/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 16:00:00 PST 2018,Thu Mar 08 15:00:00 PST 2018,Thu Mar 08 16:00:00 PST 2018,1434,Long,23828544,3676928,25640304,3/8/2018,16:00,3/8/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 17:00:00 PST 2018,Thu Mar 08 16:00:00 PST 2018,Thu Mar 08 17:00:00 PST 2018,1434,Long,25359008,3771320,25430320,3/8/2018,17:00,3/8/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 18:00:00 PST 2018,Thu Mar 08 17:00:00 PST 2018,Thu Mar 08 18:00:00 PST 2018,1434,Long,11629504,3501664,25782576,3/8/2018,18:00,3/8/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 19:00:00 PST 2018,Thu Mar 08 18:00:00 PST 2018,Thu Mar 08 19:00:00 PST 2018,1434,Long,16672912,3767136,26042384,3/8/2018,19:00,3/8/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 20:00:00 PST 2018,Thu Mar 08 19:00:00 PST 2018,Thu Mar 08 20:00:00 PST 2018,1434,Long,17396256,3818232,25553472,3/8/2018,20:00,3/8/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 21:00:00 PST 2018,Thu Mar 08 20:00:00 PST 2018,Thu Mar 08 21:00:00 PST 2018,1434,Long,20066032,3797760,25616840,3/8/2018,21:00,3/8/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 22:00:00 PST 2018,Thu Mar 08 21:00:00 PST 2018,Thu Mar 08 22:00:00 PST 2018,1434,Long,16718464,3261256,25681440,3/8/2018,22:00,3/8/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Thu Mar 08 23:00:00 PST 2018,Thu Mar 08 22:00:00 PST 2018,Thu Mar 08 23:00:00 PST 2018,1434,Long,17519792,3549208,25676840,3/8/2018,23:00,3/8/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 00:00:00 PST 2018,Thu Mar 08 23:00:00 PST 2018,Fri Mar 09 00:00:00 PST 2018,1434,Long,12504120,3491000,25556072,3/9/2018,0:00,3/9/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 01:00:00 PST 2018,Fri Mar 09 00:00:00 PST 2018,Fri Mar 09 01:00:00 PST 2018,1434,Long,17815720,3400976,25073432,3/9/2018,1:00,3/9/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 02:00:00 PST 2018,Fri Mar 09 01:00:00 PST 2018,Fri Mar 09 02:00:00 PST 2018,1434,Long,8810552,3552736,25538144,3/9/2018,2:00,3/9/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 03:00:00 PST 2018,Fri Mar 09 02:00:00 PST 2018,Fri Mar 09 03:00:00 PST 2018,1433,Long,15337632,3609776,25486024,3/9/2018,3:00,3/9/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 04:00:00 PST 2018,Fri Mar 09 03:00:00 PST 2018,Fri Mar 09 04:00:00 PST 2018,1434,Long,15635864,3523984,25983752,3/9/2018,4:00,3/9/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 05:00:00 PST 2018,Fri Mar 09 04:00:00 PST 2018,Fri Mar 09 05:00:00 PST 2018,1434,Long,9305720,3789480,25827536,3/9/2018,5:00,3/9/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 06:00:00 PST 2018,Fri Mar 09 05:00:00 PST 2018,Fri Mar 09 06:00:00 PST 2018,1434,Long,16032896,3860952,26069032,3/9/2018,6:00,3/9/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 07:00:00 PST 2018,Fri Mar 09 06:00:00 PST 2018,Fri Mar 09 07:00:00 PST 2018,1434,Long,14850184,3608640,25629528,3/9/2018,7:00,3/9/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 08:00:00 PST 2018,Fri Mar 09 07:00:00 PST 2018,Fri Mar 09 08:00:00 PST 2018,1434,Long,10954792,3420656,25695880,3/9/2018,8:00,3/9/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 09:00:00 PST 2018,Fri Mar 09 08:00:00 PST 2018,Fri Mar 09 09:00:00 PST 2018,1434,Long,18752848,3448472,25541048,3/9/2018,9:00,3/9/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 10:00:00 PST 2018,Fri Mar 09 09:00:00 PST 2018,Fri Mar 09 10:00:00 PST 2018,1434,Long,14984272,3678256,25880824,3/9/2018,10:00,3/9/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 11:00:00 PST 2018,Fri Mar 09 10:00:00 PST 2018,Fri Mar 09 11:00:00 PST 2018,1434,Long,17466744,3424880,25646840,3/9/2018,11:00,3/9/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 12:00:00 PST 2018,Fri Mar 09 11:00:00 PST 2018,Fri Mar 09 12:00:00 PST 2018,1434,Long,14392088,3542832,25716792,3/9/2018,12:00,3/9/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 13:00:00 PST 2018,Fri Mar 09 12:00:00 PST 2018,Fri Mar 09 13:00:00 PST 2018,1434,Long,19635832,3592504,25766824,3/9/2018,13:00,3/9/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 14:00:00 PST 2018,Fri Mar 09 13:00:00 PST 2018,Fri Mar 09 14:00:00 PST 2018,1433,Long,17677648,3723808,25664616,3/9/2018,14:00,3/9/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 15:00:00 PST 2018,Fri Mar 09 14:00:00 PST 2018,Fri Mar 09 15:00:00 PST 2018,1434,Long,19236552,3508448,25724032,3/9/2018,15:00,3/9/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 16:00:00 PST 2018,Fri Mar 09 15:00:00 PST 2018,Fri Mar 09 16:00:00 PST 2018,1434,Long,13919352,3761168,25350528,3/9/2018,16:00,3/9/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 17:00:00 PST 2018,Fri Mar 09 16:00:00 PST 2018,Fri Mar 09 17:00:00 PST 2018,1434,Long,19672904,3227600,25344280,3/9/2018,17:00,3/9/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 18:00:00 PST 2018,Fri Mar 09 17:00:00 PST 2018,Fri Mar 09 18:00:00 PST 2018,1434,Long,20815968,3525080,25700736,3/9/2018,18:00,3/9/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 19:00:00 PST 2018,Fri Mar 09 18:00:00 PST 2018,Fri Mar 09 19:00:00 PST 2018,1434,Long,21897120,3799680,25549168,3/9/2018,19:00,3/9/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 20:00:00 PST 2018,Fri Mar 09 19:00:00 PST 2018,Fri Mar 09 20:00:00 PST 2018,1434,Long,16787960,3623632,25687120,3/9/2018,20:00,3/9/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 21:00:00 PST 2018,Fri Mar 09 20:00:00 PST 2018,Fri Mar 09 21:00:00 PST 2018,1434,Long,22473976,4053280,25477968,3/9/2018,21:00,3/9/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 22:00:00 PST 2018,Fri Mar 09 21:00:00 PST 2018,Fri Mar 09 22:00:00 PST 2018,1434,Long,23835112,3796976,25764824,3/9/2018,22:00,3/9/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Fri Mar 09 23:00:00 PST 2018,Fri Mar 09 22:00:00 PST 2018,Fri Mar 09 23:00:00 PST 2018,1434,Long,18748144,3563000,25567992,3/9/2018,23:00,3/9/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 00:00:00 PST 2018,Fri Mar 09 23:00:00 PST 2018,Sat Mar 10 00:00:00 PST 2018,1434,Long,24319760,3636664,25933520,3/10/2018,0:00,3/10/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 01:00:00 PST 2018,Sat Mar 10 00:00:00 PST 2018,Sat Mar 10 01:00:00 PST 2018,1434,Long,15728824,3479440,25875648,3/10/2018,1:00,3/10/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 02:00:00 PST 2018,Sat Mar 10 01:00:00 PST 2018,Sat Mar 10 02:00:00 PST 2018,1434,Long,20390888,3993424,25466864,3/10/2018,2:00,3/10/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 03:00:00 PST 2018,Sat Mar 10 02:00:00 PST 2018,Sat Mar 10 03:00:00 PST 2018,1434,Long,21294792,3098592,25813016,3/10/2018,3:00,3/10/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 04:00:00 PST 2018,Sat Mar 10 03:00:00 PST 2018,Sat Mar 10 04:00:00 PST 2018,1434,Long,16732048,4112968,25523568,3/10/2018,4:00,3/10/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 05:00:00 PST 2018,Sat Mar 10 04:00:00 PST 2018,Sat Mar 10 05:00:00 PST 2018,1434,Long,21724912,3610256,26004160,3/10/2018,5:00,3/10/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 06:00:00 PST 2018,Sat Mar 10 05:00:00 PST 2018,Sat Mar 10 06:00:00 PST 2018,1434,Long,21354024,3985704,25196552,3/10/2018,6:00,3/10/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 07:00:00 PST 2018,Sat Mar 10 06:00:00 PST 2018,Sat Mar 10 07:00:00 PST 2018,1433,Long,22707600,3413008,25336992,3/10/2018,7:00,3/10/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 08:00:00 PST 2018,Sat Mar 10 07:00:00 PST 2018,Sat Mar 10 08:00:00 PST 2018,1433,Long,21512600,3554160,25437096,3/10/2018,8:00,3/10/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 09:00:00 PST 2018,Sat Mar 10 08:00:00 PST 2018,Sat Mar 10 09:00:00 PST 2018,1434,Long,11859576,3494248,25689088,3/10/2018,9:00,3/10/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 10:00:00 PST 2018,Sat Mar 10 09:00:00 PST 2018,Sat Mar 10 10:00:00 PST 2018,1434,Long,15983728,3761200,25684904,3/10/2018,10:00,3/10/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 11:00:00 PST 2018,Sat Mar 10 10:00:00 PST 2018,Sat Mar 10 11:00:00 PST 2018,1434,Long,15812728,3964672,25329040,3/10/2018,11:00,3/10/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 12:00:00 PST 2018,Sat Mar 10 11:00:00 PST 2018,Sat Mar 10 12:00:00 PST 2018,1434,Long,14804872,3643104,25600920,3/10/2018,12:00,3/10/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 13:00:00 PST 2018,Sat Mar 10 12:00:00 PST 2018,Sat Mar 10 13:00:00 PST 2018,1434,Long,21854304,3513008,25458136,3/10/2018,13:00,3/10/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 14:00:00 PST 2018,Sat Mar 10 13:00:00 PST 2018,Sat Mar 10 14:00:00 PST 2018,1434,Long,21013432,3823864,25517864,3/10/2018,14:00,3/10/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 15:00:00 PST 2018,Sat Mar 10 14:00:00 PST 2018,Sat Mar 10 15:00:00 PST 2018,1434,Long,25012136,3958216,25616248,3/10/2018,15:00,3/10/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 16:00:00 PST 2018,Sat Mar 10 15:00:00 PST 2018,Sat Mar 10 16:00:00 PST 2018,1434,Long,16504624,3758168,25641256,3/10/2018,16:00,3/10/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 17:00:00 PST 2018,Sat Mar 10 16:00:00 PST 2018,Sat Mar 10 17:00:00 PST 2018,1434,Long,12604008,3656616,25945656,3/10/2018,17:00,3/10/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 18:00:00 PST 2018,Sat Mar 10 17:00:00 PST 2018,Sat Mar 10 18:00:00 PST 2018,1434,Long,17341080,3685296,25727904,3/10/2018,18:00,3/10/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 19:00:00 PST 2018,Sat Mar 10 18:00:00 PST 2018,Sat Mar 10 19:00:00 PST 2018,1434,Long,17319288,3170784,25546176,3/10/2018,19:00,3/10/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 20:00:00 PST 2018,Sat Mar 10 19:00:00 PST 2018,Sat Mar 10 20:00:00 PST 2018,1434,Long,22339168,4099080,25437448,3/10/2018,20:00,3/10/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 21:00:00 PST 2018,Sat Mar 10 20:00:00 PST 2018,Sat Mar 10 21:00:00 PST 2018,1434,Long,21324680,4080944,25445768,3/10/2018,21:00,3/10/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 22:00:00 PST 2018,Sat Mar 10 21:00:00 PST 2018,Sat Mar 10 22:00:00 PST 2018,1434,Long,9050248,3298800,25582664,3/10/2018,22:00,3/10/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 10 23:00:00 PST 2018,Sat Mar 10 22:00:00 PST 2018,Sat Mar 10 23:00:00 PST 2018,1434,Long,15452856,3391688,25506032,3/10/2018,23:00,3/10/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 00:00:00 PST 2018,Sat Mar 10 23:00:00 PST 2018,Sun Mar 11 00:00:00 PST 2018,1434,Long,15690424,3706184,25443856,3/11/2018,0:00,3/11/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 01:00:00 PST 2018,Sun Mar 11 00:00:00 PST 2018,Sun Mar 11 01:00:00 PST 2018,1434,Long,20162432,3646568,25517432,3/11/2018,1:00,3/11/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 03:00:00 PDT 2018,Sun Mar 11 01:00:00 PST 2018,Sun Mar 11 03:00:00 PDT 2018,1434,Long,18708576,4012048,25397240,3/11/2018,3:00,3/11/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 04:00:00 PDT 2018,Sun Mar 11 03:00:00 PDT 2018,Sun Mar 11 04:00:00 PDT 2018,1434,Long,15975888,3786664,25666856,3/11/2018,4:00,3/11/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 05:00:00 PDT 2018,Sun Mar 11 04:00:00 PDT 2018,Sun Mar 11 05:00:00 PDT 2018,1434,Long,20556120,3063464,25852752,3/11/2018,5:00,3/11/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 06:00:00 PDT 2018,Sun Mar 11 05:00:00 PDT 2018,Sun Mar 11 06:00:00 PDT 2018,1431,Long,11998104,3563136,25818896,3/11/2018,6:00,3/11/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 07:00:00 PDT 2018,Sun Mar 11 06:00:00 PDT 2018,Sun Mar 11 07:00:00 PDT 2018,1434,Long,14984320,3760728,25610952,3/11/2018,7:00,3/11/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 08:00:00 PDT 2018,Sun Mar 11 07:00:00 PDT 2018,Sun Mar 11 08:00:00 PDT 2018,1434,Long,16176248,3446264,25972552,3/11/2018,8:00,3/11/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 09:00:00 PDT 2018,Sun Mar 11 08:00:00 PDT 2018,Sun Mar 11 09:00:00 PDT 2018,1432,Long,17542264,3575904,25528344,3/11/2018,9:00,3/11/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 10:00:00 PDT 2018,Sun Mar 11 09:00:00 PDT 2018,Sun Mar 11 10:00:00 PDT 2018,1434,Long,11996968,3626896,25728936,3/11/2018,10:00,3/11/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 11:00:00 PDT 2018,Sun Mar 11 10:00:00 PDT 2018,Sun Mar 11 11:00:00 PDT 2018,1392,Long,23152928,4111392,25518952,3/11/2018,11:00,3/11/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 12:00:00 PDT 2018,Sun Mar 11 11:00:00 PDT 2018,Sun Mar 11 12:00:00 PDT 2018,1434,Long,14393216,3970344,25868600,3/11/2018,12:00,3/11/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 13:00:00 PDT 2018,Sun Mar 11 12:00:00 PDT 2018,Sun Mar 11 13:00:00 PDT 2018,1434,Long,10150976,3701896,25966144,3/11/2018,13:00,3/11/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 14:00:00 PDT 2018,Sun Mar 11 13:00:00 PDT 2018,Sun Mar 11 14:00:00 PDT 2018,1433,Long,18034632,3906392,25424240,3/11/2018,14:00,3/11/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 15:00:00 PDT 2018,Sun Mar 11 14:00:00 PDT 2018,Sun Mar 11 15:00:00 PDT 2018,1434,Long,12399936,3681048,26145344,3/11/2018,15:00,3/11/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 16:00:00 PDT 2018,Sun Mar 11 15:00:00 PDT 2018,Sun Mar 11 16:00:00 PDT 2018,1434,Long,21655736,4070560,25478664,3/11/2018,16:00,3/11/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 17:00:00 PDT 2018,Sun Mar 11 16:00:00 PDT 2018,Sun Mar 11 17:00:00 PDT 2018,1434,Long,16280192,3766896,25497352,3/11/2018,17:00,3/11/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 18:00:00 PDT 2018,Sun Mar 11 17:00:00 PDT 2018,Sun Mar 11 18:00:00 PDT 2018,1434,Long,17531440,3534520,25765248,3/11/2018,18:00,3/11/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 11 19:00:00 PDT 2018,Sun Mar 11 18:00:00 PDT 2018,Sun Mar 11 19:00:00 PDT 2018,1434,Long,12308240,3761296,25229696,3/11/2018,19:00,3/11/2018 19:00
